silence_start,silence_end,token_text,token_start,token_end,onset_error_sec
1185.133938,1185.604188,and,1185.617,1185.717,0.012811999999939871
1187.524187,1187.784312,right,1187.782,1188.003,-0.0023120000000744767
1188.271313,1189.957938,Level,1190.008,1190.208,0.050062000000025364
1190.602375,1191.070125,the,1191.052,1191.112,-0.01812500000005457
1193.438125,1194.168125,night,1194.274,1194.496,0.10587499999996908
1197.647312,1198.03325,but,1197.993,1198.113,-0.04025000000001455
1202.752313,1203.050375,this,1203.383,1203.523,0.3326250000000073
1204.861312,1206.210125,ters,1206.552,1206.712,0.3418749999998454
1209.057563,1209.395313,and,1209.397,1209.497,0.0016869999999471474
1211.45275,1211.788438,have,1211.881,1212.022,0.09256200000004355
1214.684937,1215.400063,What,1215.372,1215.493,-0.028062999999974636
1216.206437,1216.640688,is,1216.659,1216.74,0.018312000000150874
1217.886438,1218.954,the,1219.553,1219.713,0.5990000000001601
1223.506375,1223.8935,and,1223.904,1223.984,0.010500000000092768
1225.752,1226.504125,gather,1227.018,1227.3,0.5138750000000982
1227.846125,1229.01925,too,1229.393,1229.834,0.3737499999999727
1232.591938,1232.953438,and,1232.963,1233.063,0.00956199999995988
1235.21175,1235.8215,not,1236.072,1236.273,0.2504999999998745
1237.766,1238.482937,are,1238.605,1238.706,0.12206300000002557
1239.556938,1240.983313,describe,1241.063,1241.505,0.07968700000014906
1243.3785,1243.91025,and,1243.915,1244.015,0.004750000000058208
